sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17407,0.44268307,-0.0046220603,0.17999934,0.037621614,0.42158872,-0.008705806,0.21335696,-0.022482527,0.5244823,0.011997146,0.22923762,0.20778613,0.5017703,-0.04927858,0.2920477,0.12714256,0.1994843,-0.12948129,0.26848796,-0.17101441
17408,0.44726026,0.018752703,0.18984984,0.04127433,0.42241833,-0.003692445,0.24049652,-0.012428195,0.5365199,0.013906743,0.25967157,0.22876912,0.50451905,-0.050542016,0.28472346,0.15225439,0.22170478,-0.15590334,0.24619104,-0.19982289
17409,0.4235627,0.027344676,0.19924966,0.04690551,0.43187696,0.005928638,0.25886652,-0.0062787845,0.5312388,0.013869416,0.3228506,0.25632885,0.5102168,-0.059126176,0.29261088,0.16710015,0.23601475,-0.15916176,0.24436319,-0.20879287
17410,0.3736264,0.020706637,0.24894053,0.07567767,0.4297492,0.0073480643,0.27417535,0.008865784,0.5386455,0.009205389,0.3158173,0.2622864,0.46906894,-0.051313166,0.317521,0.19068006,0.23662873,-0.14809768,0.24833252,-0.18203183
17411,0.3848429,0.021059338,0.25087884,0.07060378,0.44728592,0.0029841526,0.28653374,0.008583713,0.5346756,0.0067348173,0.34852272,0.27404281,0.51394916,-0.055342223,0.29149982,0.16657895,0.23525131,-0.15802206,0.2386643,-0.18731067
17412,0.39514112,0.005063152,0.24263123,0.06932207,0.44503823,-0.0030975225,0.2799316,-0.009729051,0.51214874,0.0036001645,0.37050232,0.28630686,0.47721425,-0.05687086,0.31259546,0.16990401,0.27432337,-0.16668124,0.2308568,-0.19535355
17413,0.40061155,0.015977852,0.28718606,0.086016424,0.43689075,-0.0007917183,0.30940756,0.0023502652,0.515059,-0.001036526,0.4122778,0.28525564,0.4978625,-0.052990448,0.32620707,0.19696388,0.28261754,-0.15548037,0.2652974,-0.20184362
17414,0.40148476,-0.0002065577,0.28872845,0.09206715,0.4425371,-0.0035624208,0.3044413,-0.019905508,0.48977476,-0.0012739564,0.41959584,0.28193673,0.4741597,-0.0602809,0.35982546,0.205503,0.28063685,-0.12884732,0.3073314,-0.2203659
17415,0.39610016,0.0056674588,0.24091841,0.057854105,0.42145464,0.0031602557,0.31011394,-0.014452574,0.46313024,-0.0039081695,0.41093394,0.24571238,0.46476713,-0.048124798,0.31526056,0.15608732,0.30179632,-0.13502286,0.291624,-0.25061455
17416,0.39219737,0.007354508,0.22997929,0.03881757,0.41804802,0.0073140957,0.27100655,-0.020612622,0.4621224,0.0044178544,0.3745566,0.23043717,0.4587267,-0.044120964,0.28010502,0.12786674,0.2765492,-0.1307173,0.2873179,-0.24335869
17417,0.38328648,0.012237531,0.26210517,0.053608738,0.40618682,0.0021720554,0.29963943,-0.01393328,0.39778087,0.0041652196,0.43245587,0.273852,0.3854321,-0.03818771,0.36387905,0.17024302,0.24673027,-0.120747,0.31370765,-0.22516754
17418,0.406438,0.005006141,0.29096386,0.059614826,0.42792687,-0.00014332616,0.314291,-0.02520183,0.40040785,-0.004064562,0.5125356,0.2803263,0.41868258,-0.031749517,0.3555253,0.14783466,0.21412963,-0.074121945,0.38580197,-0.20609893
17419,0.41143486,-0.0001148989,0.28337553,0.052447375,0.4124008,-0.0003013459,0.29765195,-0.034563515,0.34952563,0.0034318955,0.53306055,0.2769948,0.36541164,-0.018113274,0.36872432,0.11827039,0.1800482,-0.04664915,0.39977306,-0.16658936
17420,0.37645456,-0.011541683,0.28822988,0.066600494,0.3805477,-0.0019275704,0.32618794,0.0029639977,0.27481952,0.008467194,0.5288879,0.300297,0.30040064,-0.0144202765,0.29382184,0.07796433,0.17434624,-0.056705967,0.36978206,-0.14003901
17421,0.3654225,-0.0074417633,0.29765603,0.060055207,0.4092339,-0.00412489,0.28711703,-0.028319094,0.2064276,0.011293774,0.7638188,0.40334108,0.267905,-0.012106812,0.31288463,0.10612411,0.17232233,-0.07966225,0.3688767,-0.14278106
17422,0.37207627,-0.0055252947,0.3121315,0.07867272,0.39445636,-0.0010641266,0.26120904,-0.015715035,0.13376513,0.007692526,0.91041875,0.4883181,0.24746138,-0.012352863,0.3346261,0.11495798,0.17126201,-0.08302227,0.36563107,-0.111265585
17423,0.3614812,-0.0045283223,0.28991193,0.08649461,0.40595725,0.007166205,0.2328525,-0.025856009,0.10782095,0.015698593,0.9579928,0.548238,0.17155947,0.0008191994,0.3677954,0.15470608,0.15337585,-0.069733955,0.35247976,-0.07005134
17424,0.35653633,-0.0022464492,0.2900636,0.090806626,0.3855292,0.002629449,0.21372332,-0.043128233,0.046803035,0.021106016,1.0307364,0.570782,0.11424427,-0.0006613232,0.43247312,0.13806406,0.16855192,-0.06458429,0.38058525,-0.047320783
17425,0.36631504,-0.018946024,0.27362272,0.08071121,0.35995287,-0.0043369597,0.23775697,-0.044622403,-0.018876266,0.012905797,1.081825,0.59514016,0.109402105,0.005034531,0.40609,0.14535809,0.18260123,-0.05256422,0.37704816,-0.045883514
17426,0.35896832,-0.024844842,0.2778643,0.06069385,0.30570742,-0.0017753573,0.31599924,0.0036132175,-0.13756551,0.014454853,1.2071916,0.6474394,0.07225544,0.0054000807,0.36382934,0.11100084,0.12778978,-0.016375896,0.39517274,-0.0077086063
17427,0.38615397,-0.021846246,0.21652636,0.027628766,0.29076102,-0.0029154208,0.27875462,-0.02209687,-0.16332357,0.008513165,1.2380757,0.6649783,-0.008562329,0.014347408,0.43408737,0.17421122,0.08818007,-0.018800428,0.3768019,0.027600989
17428,0.37084132,-0.03470393,0.2771815,0.07342962,0.3027825,0.004867475,0.30868387,-0.0065073804,-0.17137736,0.008963683,1.2778164,0.69354546,0.02314593,0.011322949,0.4430847,0.17905152,0.114654,-0.039485887,0.3505464,-0.0034820004
17429,0.38641176,-0.025557214,0.26278174,0.04861921,0.31109846,0.0011016887,0.30265406,-0.03380379,-0.16755432,0.0057454035,1.3295684,0.67787755,0.024204083,0.019509392,0.47830033,0.21022502,0.07975047,-0.019662451,0.3903777,-0.020672914
17430,0.36365637,-0.024516739,0.26460442,0.06442086,0.28428048,0.0003383763,0.30342397,0.009307005,-0.1789947,-0.00082287786,1.3062894,0.6881116,-0.07614806,0.019884937,0.56602454,0.24659148,0.031066751,0.008215906,0.3854294,0.009256228
17431,0.3643157,-0.01567335,0.23923594,0.07442569,0.22569041,-0.007729346,0.32261276,0.038011555,-0.21211189,-0.0065386225,1.2920027,0.68918735,-0.12566808,0.030505208,0.6302207,0.3032883,0.05535089,-0.023640227,0.3626909,-0.024197998
17432,0.37878054,-0.012687893,0.20294428,0.045895897,0.170724,-0.013519054,0.35622188,0.04213982,-0.2778966,-0.011874862,1.2991564,0.696152,-0.19593711,0.02770185,0.64010614,0.33010072,0.0791927,-0.0475098,0.34567472,-0.02722123
17433,0.3609356,-0.021723222,0.17451817,0.011970544,0.13095935,-0.0066971052,0.3735328,0.023440192,-0.31116852,-0.016568763,1.325445,0.6574233,-0.21947664,0.029145893,0.6442174,0.32466733,0.06289265,-0.04131389,0.35895142,-0.03252519
17434,0.35828888,-0.031905867,0.21015373,0.01989329,0.113991685,-0.015069048,0.33806762,-0.021910083,-0.34287843,-0.015982965,1.3473787,0.6464729,-0.26677227,0.031248238,0.69864565,0.33317024,0.04161401,-0.028533956,0.38269976,-0.020915931
17435,0.31294003,-0.030792965,0.23835239,0.033079416,0.070869565,-0.01628288,0.27453154,-0.079174325,-0.3483811,-0.011543603,1.3236445,0.6388897,-0.3094563,0.0369184,0.7607512,0.33842015,0.06008364,-0.02375179,0.3646858,-0.030867929
17436,0.2835376,-0.024650708,0.29432732,0.057368875,-0.027036164,-0.015444529,0.34983125,-0.07650455,-0.44041035,-0.011032464,1.3660569,0.6568549,-0.40371796,0.041459933,0.9415853,0.41891044,0.030355226,0.010736081,0.3960761,-0.01563883
17437,0.2568095,-0.010789606,0.32499835,0.05112978,-0.08649615,-0.009552248,0.5249743,0.029700708,-0.48749548,-0.009722799,1.3378823,0.61728156,-0.42285612,0.031303838,0.9102097,0.41888568,0.004292083,-0.008866325,0.37172654,-0.0040442445
17438,0.2598371,-0.0052285166,0.31871217,0.056299113,-0.11307462,0.0027974376,0.5700752,0.07364234,-0.47683743,-0.0074741603,1.3343005,0.6038082,-0.4492922,0.046370517,0.95003325,0.44050267,0.08791207,-0.09679573,0.3300935,-0.02331979
17439,0.22087799,-0.01911093,0.33842322,0.054984808,-0.16805424,0.008399372,0.5946652,0.07315613,-0.5184933,-0.0077491575,1.3485057,0.6129417,-0.4929692,0.060707644,1.0050169,0.4564445,0.08966524,-0.12335664,0.32801005,-0.04839926
17440,0.20516025,-0.024539847,0.35736567,0.044877578,-0.20537129,0.0017821026,0.5891325,0.037913296,-0.5126558,-0.0056161587,1.4517608,0.65579456,-0.4284311,0.07203698,1.048349,0.45444006,0.17770986,-0.17008625,0.33426127,-0.11456841
17441,0.1286735,-0.035557706,0.4545222,0.116294846,-0.31487992,-0.009496486,0.7582773,0.14027095,-0.55634254,-0.0078836,1.474013,0.6960177,-0.43922502,0.06728511,1.1368421,0.54273134,0.17496991,-0.14898188,0.3345764,-0.08653976
17442,0.10421306,-0.046399496,0.4421888,0.14873345,-0.2603598,-0.020766648,0.6806866,0.16381605,-0.4092351,0.0010175713,1.2202948,0.59525806,-0.38219136,0.04235263,1.0781305,0.53431004,0.28211018,-0.217304,0.24420767,-0.17372726
17443,0.09178885,-0.054390185,0.4837218,0.19102235,-0.27895477,-0.020142613,0.82607853,0.26104945,-0.30155507,-0.0026850635,1.1677281,0.58598375,-0.2185901,0.026150368,1.0687859,0.5745771,0.33755207,-0.23813117,0.24100427,-0.19794498
17444,0.10237109,-0.079810075,0.45660567,0.17470062,-0.20122732,-0.027974056,0.8182747,0.29422846,-0.1749244,-0.005363776,1.0174799,0.5299847,0.06518614,0.009326208,0.74827987,0.4143817,0.3559629,-0.25458086,0.21187666,-0.21396646
17445,0.18529603,-0.071280695,0.36613992,0.12273856,-0.0074344245,-0.02221148,0.5911535,0.18369946,0.07655293,-0.008806438,0.66058975,0.37915003,0.3196062,-0.0061410223,0.47036338,0.26960012,0.2847317,-0.20987825,0.23276772,-0.18561998
17446,0.24319589,-0.049537662,0.28641796,0.08018421,0.12416283,-0.0131851565,0.45710012,0.10023451,0.23945229,0.004253602,0.3845822,0.24234606,0.38136303,-0.01896005,0.32142097,0.18223804,0.2504637,-0.16691972,0.23395908,-0.14729516
17447,0.25695312,-0.040634952,0.29452837,0.10378192,0.18062183,-0.008583642,0.4249843,0.07170795,0.27469936,0.0038568007,0.38482288,0.22845641,0.40548632,-0.018347643,0.34707618,0.19620384,0.23980767,-0.13996325,0.2721176,-0.1836201
17448,0.2573199,-0.041918054,0.2645569,0.0937471,0.23429161,-0.011277823,0.35385302,0.051228084,0.3379601,0.0068989433,0.31313437,0.20345536,0.40639195,-0.017591443,0.30582932,0.18269692,0.25749263,-0.1561969,0.24247292,-0.19612865
17449,0.30490902,-0.033943787,0.29327846,0.10272537,0.30168977,-0.0031686279,0.30369875,0.021274073,0.39416504,0.010698849,0.32889622,0.21180658,0.44572824,-0.009503903,0.30693865,0.17652377,0.22548707,-0.12376872,0.27593133,-0.16259791
17450,0.33450857,-0.03180453,0.2548318,0.07934885,0.36744225,-0.0043934886,0.2477711,-0.025910102,0.45136115,0.019136667,0.2604941,0.18159762,0.40302974,-0.006437008,0.28559116,0.14419784,0.15978101,-0.078052066,0.3047257,-0.13663355
17451,0.33855492,-0.031648394,0.2464074,0.078879476,0.3761507,-0.008278164,0.2647107,-0.020292971,0.44396496,0.0111258365,0.28586328,0.18472083,0.42717606,-0.009803222,0.2732351,0.14818698,0.19954334,-0.09691035,0.30934808,-0.17316581
17452,0.33114204,-0.028311796,0.26116264,0.07345644,0.3719266,-0.011222247,0.20446238,-0.02808314,0.44527024,0.014219804,0.27091882,0.19761789,0.36796394,-0.02481611,0.28184104,0.15126075,0.22558454,-0.121088766,0.2737732,-0.1901218
17453,0.33394226,-0.02074351,0.25923538,0.06430172,0.390171,-0.008354799,0.1669195,-0.04847452,0.47021955,0.013648757,0.22023562,0.17580697,0.37856203,-0.017171334,0.2704789,0.13150434,0.19040385,-0.08881876,0.31148902,-0.12905562
17454,0.37009427,-0.02271609,0.18295637,0.00624593,0.43183392,-0.0032212904,0.124954745,-0.07554522,0.51336324,0.017224584,0.15988651,0.15319483,0.3663743,-0.018281147,0.23925954,0.101343855,0.1734489,-0.08342289,0.30440062,-0.121052235
17455,0.39003697,0.0011940846,0.23822539,0.059236452,0.44067752,-0.00087883585,0.18412842,-0.05285808,0.492079,0.017580662,0.2925534,0.22265945,0.40372294,-0.039903328,0.29501063,0.12817897,0.23254982,-0.12043394,0.31108522,-0.17086066
17456,0.36806092,0.0013002444,0.26135936,0.067984834,0.4288726,-9.383101e-05,0.21195649,-0.035580512,0.49150643,0.021063419,0.3339797,0.23387946,0.4061355,-0.044189285,0.30002004,0.16541675,0.25443766,-0.13500263,0.31431356,-0.17604777
17457,0.377393,0.0054378062,0.26604822,0.0741165,0.43395904,0.0018000244,0.25978738,-0.025257673,0.5076963,0.013498316,0.39016283,0.25375652,0.44969484,-0.043278616,0.3342809,0.17198966,0.2550753,-0.1263682,0.3441277,-0.18841535
17458,0.36885673,0.0009591314,0.2566254,0.082401,0.43218288,-7.69694e-05,0.23990543,-0.013205205,0.5078048,0.016572703,0.3057529,0.24551302,0.4097659,-0.041498903,0.28948423,0.14412163,0.26188746,-0.14368458,0.2969339,-0.1725139
17459,0.37126452,-0.0017169055,0.24581172,0.06993953,0.44345647,-0.0029744408,0.22424419,-0.028873492,0.49050787,0.015015818,0.31652898,0.22921953,0.4326213,-0.048925884,0.25542876,0.13738823,0.27066004,-0.16787203,0.26361123,-0.19312015
17460,0.36533082,0.006162544,0.22387171,0.05857765,0.42573395,-0.0059634726,0.20270011,-0.04059101,0.47847915,0.012851939,0.30230722,0.235019,0.42321277,-0.057524122,0.24932475,0.15005718,0.27031973,-0.17647997,0.23390974,-0.21111655
17461,0.39199877,0.008085643,0.23758605,0.057059668,0.40903428,-0.004422014,0.24340789,-0.019425455,0.4715321,0.00599113,0.36423394,0.269471,0.4430835,-0.054959677,0.29155377,0.1733972,0.28069958,-0.17563714,0.24922262,-0.23807836
17462,0.40262306,0.0006592779,0.23107548,0.05694083,0.44066417,-0.0011619495,0.2024177,-0.05114617,0.45017827,0.0103556495,0.35556364,0.25216782,0.4126919,-0.0573311,0.26407146,0.12693797,0.27689263,-0.14716837,0.27120617,-0.21348782
17463,0.42655084,-0.017058644,0.18275481,0.024602327,0.4537826,-0.0049350555,0.22009881,-0.061727643,0.44288307,0.007840687,0.38963136,0.23710679,0.42202947,-0.051311564,0.23795262,0.092747025,0.32462373,-0.15661511,0.29934368,-0.22574529
17464,0.44079012,-0.0029466385,0.21435398,0.028138041,0.43050158,-0.004396256,0.2692391,-0.046205338,0.43320784,0.0042417767,0.43751603,0.23857634,0.41587165,-0.038281832,0.2754433,0.10140978,0.30892274,-0.13005102,0.35477057,-0.2260971
17465,0.4587125,-0.006334402,0.22710176,0.026129013,0.42382613,-0.00067041174,0.26835987,-0.059831686,0.3977139,0.006640785,0.44763756,0.2450651,0.4102884,-0.02748593,0.29476035,0.07937245,0.31277895,-0.12936918,0.3479164,-0.229935
17466,0.43669248,-0.009108804,0.2746771,0.059934374,0.42124617,4.843047e-05,0.28441343,-0.03304394,0.31458798,0.00548582,0.49936703,0.2917467,0.32828107,-0.015003494,0.34173754,0.097720504,0.26025647,-0.10348241,0.3632019,-0.21975796
17467,0.35553768,-0.0030275283,0.3734187,0.119109705,0.3814827,0.0039613163,0.32745352,0.01205666,0.08857215,0.013187105,0.96078295,0.50560945,0.2562895,-0.012463205,0.40206322,0.13542019,0.24635981,-0.11680093,0.35925284,-0.17959628
17468,0.37800458,0.009168424,0.35099417,0.092621624,0.38087216,0.0060401354,0.2764019,-0.038541153,-0.023969613,0.016378548,1.1876855,0.6199619,0.28806823,-0.0034682166,0.35019037,0.07984561,0.21609244,-0.13178433,0.34537485,-0.1918552
17469,0.42013067,0.023899259,0.3005401,0.08519809,0.39289713,0.005661891,0.3288669,-0.048350118,-0.086683,0.010436074,1.3588538,0.697182,0.26278797,0.0013031113,0.38307574,0.112529024,0.2236201,-0.13384104,0.37771463,-0.20553735
17470,0.4280924,0.035496667,0.21625997,0.012737213,0.3982002,0.00233821,0.32902855,-0.061452907,-0.12187866,0.006882822,1.4475313,0.7350194,0.1542114,-0.005967098,0.45074692,0.16970375,0.16695753,-0.08512611,0.40087584,-0.14431399
17471,0.417148,0.048317213,0.18705429,0.008064111,0.37185192,0.0012292658,0.38060808,-0.02400725,-0.12601334,-0.0076023643,1.5512245,0.7753174,0.10721972,-0.0052913674,0.5032018,0.2231188,0.13599476,-0.06304015,0.4041979,-0.13631621
17472,0.38911426,0.046483625,0.20378709,0.024645397,0.37820312,0.007808498,0.3630531,-0.013645081,-0.13636133,-0.003415805,1.5035311,0.7864939,0.018671893,-0.012880271,0.5758877,0.275995,0.06533587,-0.0031377797,0.40201133,-0.067376316
17473,0.33694285,0.028211704,0.31130955,0.0952113,0.39568716,0.00871331,0.38390994,0.016063897,-0.08332876,-0.0074205277,1.5106567,0.7952459,0.013638647,-0.014341582,0.660172,0.34020492,0.057307675,0.0138028655,0.41395214,-0.022043008
17474,0.35664773,0.015301339,0.28476778,0.082940355,0.35843235,0.0142626995,0.40218198,0.034681268,-0.10592249,-0.013107289,1.5395167,0.81571084,0.053673808,-0.008400824,0.67271215,0.3294497,0.07477091,0.0060576564,0.39049545,-0.050235398
17475,0.3768133,0.022512857,0.22232518,0.034755763,0.35721,0.017223084,0.36094257,0.0015966693,-0.12412209,-0.008069191,1.5685141,0.83491284,0.0005357261,0.012363753,0.7254031,0.35792166,0.11013763,-0.079942875,0.35190594,-0.09945863
17476,0.36949477,0.011109939,0.19973178,0.020933231,0.35509753,0.013121972,0.21083687,-0.04771161,-0.08386379,-0.005784429,1.4248229,0.78614265,-0.102649875,0.03236602,0.75588584,0.3670126,0.13196851,-0.0909492,0.3320849,-0.044988997
17477,0.4045485,-0.0025602712,0.121167704,-0.02279649,0.35626218,0.012444908,0.12837437,-0.057605207,-0.095892,-0.0066120583,1.3393692,0.75093037,-0.15473822,0.040035475,0.75826585,0.36360213,0.16151115,-0.13849181,0.27389994,-0.07166841
17478,0.44347855,-0.0023483627,0.08761077,-0.045888588,0.32531926,0.007212004,0.06415273,-0.11893517,-0.16713491,-0.011200736,1.3316411,0.75007457,-0.2077354,0.042563654,0.7753272,0.3658814,0.17346461,-0.13704284,0.26666257,-0.08584044
17479,0.4116494,0.00046883686,0.18214545,0.002416955,0.2501021,0.0002290994,0.18640205,-0.08500463,-0.20462017,-0.015661912,1.392487,0.7265623,-0.23170468,0.04106168,0.86363244,0.41443843,0.19395688,-0.13643944,0.30071232,-0.07709143
17480,0.39836392,-0.010383741,0.18441719,-0.013828924,0.15102825,-0.00028285748,0.3210637,-0.07228053,-0.23052436,-0.019913249,1.3618333,0.66604775,-0.25124106,0.042658232,0.9228739,0.44444934,0.15672153,-0.080377646,0.34910962,-0.07216232
17481,0.3704502,-0.012374169,0.19275926,-0.034061704,0.08326287,-0.004037289,0.41471642,-0.08670692,-0.27493194,-0.020923967,1.3886712,0.63554287,-0.2685305,0.055292595,0.9569038,0.43916896,0.1813996,-0.089288495,0.36315587,-0.112202734
17482,0.31128564,-0.014128514,0.22208174,-0.0039529,-0.027118048,-0.008686687,0.41831917,-0.09187933,-0.40093276,-0.014716555,1.3449297,0.61625767,-0.37175664,0.04730733,0.94808555,0.4307022,0.21045741,-0.13528031,0.35332626,-0.10811971
17483,0.30692846,-0.055604488,0.24372582,0.015195434,-0.1210954,-0.024208497,0.5212894,-0.022610836,-0.49928096,-0.010100506,1.3072468,0.6142992,-0.43770874,0.03829542,0.920009,0.4092223,0.2270337,-0.14931436,0.30842975,-0.06950471
17484,0.24310829,-0.05887851,0.31485122,0.05113435,-0.17834067,-0.027321571,0.6790292,0.07108372,-0.4489283,-0.0125761945,1.2132883,0.5235408,-0.2804734,0.050932657,0.75978166,0.2951462,0.22483814,-0.15994716,0.3365907,-0.07573541
17485,0.2121631,-0.051900353,0.31413698,0.044426374,-0.16577445,-0.02279681,0.66274554,0.08302898,-0.29440045,-0.021431187,1.0213834,0.40483347,-0.09059976,0.03908118,0.687581,0.26400334,0.23811549,-0.19689791,0.3156177,-0.111677274
17486,0.19847544,-0.03201478,0.31852695,0.084039815,-0.10048753,-0.017376011,0.6004557,0.11011178,-0.15124302,-0.016215036,0.8483421,0.36658725,0.1419839,0.019414894,0.54721564,0.22544509,0.23831032,-0.23924573,0.26194042,-0.14893076
17487,0.15598534,-0.034322795,0.32985994,0.11067542,0.0015795889,-0.012963623,0.49429694,0.089395225,0.025417846,-0.01084845,0.65907645,0.30083486,0.2657453,-0.006556014,0.42694438,0.20502819,0.27714196,-0.2542716,0.18826213,-0.19931458
17488,0.2085818,-0.041263312,0.25419667,0.09484937,0.18343267,-0.004617601,0.3848764,0.09007986,0.30655843,0.0023372239,0.30739596,0.20858209,0.36861295,-0.028938012,0.26893976,0.17572378,0.22558008,-0.19058791,0.16268891,-0.16077079
17489,0.32014984,-0.048650146,0.18348289,0.0752706,0.3245642,-0.000495462,0.31015027,0.0507891,0.48675275,0.011703917,0.15168406,0.18578576,0.48902225,-0.04106599,0.19979577,0.127998,0.19562882,-0.17406096,0.1639011,-0.14476252
17490,0.3715391,-0.028171744,0.19897649,0.07804542,0.3305994,0.0014532321,0.28908068,0.016968843,0.46675792,0.0144504225,0.24741066,0.23111142,0.44770494,-0.039400447,0.30702302,0.16553548,0.20316385,-0.1764671,0.20163497,-0.1249733
17491,0.4018778,-0.022738358,0.23606145,0.07961718,0.32915577,0.0015266341,0.33194053,0.026746532,0.47533122,0.008216767,0.33349508,0.24128783,0.51953447,-0.045268014,0.3571622,0.19405404,0.22820595,-0.17029469,0.24356966,-0.18112288
17492,0.43987894,-0.0009532123,0.23981719,0.059284497,0.36923838,0.0034734076,0.34088576,0.005997163,0.5154195,0.0037106446,0.3722926,0.25983438,0.50844085,-0.044996914,0.41781604,0.20241535,0.25820145,-0.18830968,0.2782466,-0.1858515
17493,0.4811149,0.018602045,0.2314464,0.045623064,0.45331153,0.0016484783,0.3277306,0.010954095,0.55833024,0.005640453,0.35830483,0.26293314,0.556178,-0.057292044,0.3407879,0.15528192,0.24467736,-0.15870668,0.2783166,-0.18740399
17494,0.49393058,0.022106124,0.19651698,0.05911852,0.50516963,-0.0013407307,0.2708709,-0.022489196,0.5882691,0.005031337,0.29158625,0.22914232,0.54263103,-0.066877775,0.2792463,0.1183411,0.23943931,-0.12341385,0.28166515,-0.19291505
17495,0.48214972,0.019410972,0.16948964,0.04997739,0.50861067,-0.0005785295,0.25008622,-0.022148898,0.5697339,0.0043411856,0.23270588,0.19755717,0.5538317,-0.06828472,0.219116,0.10388682,0.2593281,-0.12518312,0.25234693,-0.21690656
17496,0.48764235,0.03830969,0.14370741,0.034721073,0.5273733,-0.0014629546,0.20255496,-0.052180134,0.6066444,0.013553259,0.20371778,0.1880312,0.53125197,-0.07302864,0.25021172,0.12835528,0.24200147,-0.11536671,0.2581566,-0.20749515
17497,0.46433875,0.024803521,0.19601971,0.054709848,0.49165082,-0.0005417941,0.20744483,-0.05135255,0.5741172,0.016585425,0.25028276,0.22021839,0.4544869,-0.05667411,0.29912695,0.15629083,0.24398534,-0.12998813,0.28039256,-0.18661241
17498,0.45255008,0.012241844,0.22036423,0.059663896,0.46092692,-0.005663408,0.23809798,-0.0066666906,0.52468234,0.014833055,0.29530883,0.23872341,0.4439542,-0.06570548,0.29817384,0.15963492,0.2286133,-0.118575975,0.28614113,-0.18565293
17499,0.43759733,-0.015027229,0.19998498,0.04449862,0.44687247,-0.008772991,0.24375752,-0.017859133,0.48698932,0.015105605,0.28236008,0.24329494,0.3788478,-0.061467733,0.3072747,0.15266028,0.22604747,-0.11954409,0.26691145,-0.17200547
17500,0.44080564,-0.013352679,0.18416172,0.037531607,0.4397237,-0.0085103465,0.28404987,-0.017809022,0.48340452,0.0147491135,0.254664,0.22215071,0.35917103,-0.056714397,0.29195842,0.16127865,0.23305577,-0.12899587,0.28272367,-0.16307655
17501,0.3960775,-0.023570638,0.2184916,0.044719025,0.41775903,-0.01153321,0.2813445,-0.04402156,0.4295719,0.008896151,0.32804334,0.21017452,0.39347324,-0.045956746,0.29878426,0.15741315,0.24686837,-0.10854045,0.29413837,-0.19995092
17502,0.35975462,-0.013731302,0.24456441,0.042992108,0.3868851,-0.0068595693,0.36106643,0.005034103,0.43041378,0.010240694,0.33752227,0.18803887,0.42504713,-0.041000154,0.25471032,0.11885318,0.20583801,-0.07749147,0.3187413,-0.16428012
17503,0.3483546,-0.017662724,0.2648841,0.06508765,0.3477211,-0.00032955434,0.337374,0.0056884484,0.38374856,0.0062824693,0.3663698,0.21330507,0.4091023,-0.020238522,0.2565252,0.10505301,0.21922113,-0.09362863,0.33634704,-0.16421308
17504,0.32053232,-0.01530062,0.24792157,0.056752007,0.3563329,0.0044478476,0.28200224,-0.00064703857,0.36378708,0.0060576354,0.38407922,0.2335645,0.36732817,-0.013597972,0.2539191,0.10793497,0.1984796,-0.073316626,0.32709005,-0.16499795
17505,0.3532326,-0.012496395,0.2569385,0.056663778,0.3823478,-0.0011444887,0.29820806,-0.009652354,0.36621714,-0.006447102,0.4766112,0.28114918,0.3444383,-0.016179625,0.31508952,0.13847974,0.19389874,-0.06866217,0.35210794,-0.14995146
17506,0.34065875,-0.008026138,0.3230085,0.08721847,0.36254457,-0.0018415899,0.33003837,-0.00082207425,0.2836318,-0.004723525,0.53167266,0.30741885,0.2666409,-0.012345244,0.34190342,0.13518858,0.124600485,-0.03263781,0.402843,-0.11013147
17507,0.32672444,0.011750799,0.36586973,0.10860557,0.34372038,0.00090021966,0.45179754,0.039990593,0.26809153,-0.008681976,0.6642616,0.33411658,0.2660804,-0.008388756,0.4207043,0.16961005,0.09955787,0.0041522365,0.46088445,-0.09584765
17508,0.33124176,0.013775455,0.37941036,0.119039275,0.3246575,-0.0011809128,0.51220053,0.0355185,0.23445567,-0.009779759,0.76433027,0.371437,0.30469427,-0.0060136304,0.39483085,0.1706995,0.10903131,-0.024017222,0.48155725,-0.099993326
17509,0.35804158,0.013412633,0.33005294,0.08305242,0.3032138,-0.010730984,0.49233723,0.011056123,0.082819656,-0.011547556,1.0440515,0.48044324,0.31113806,-0.004111942,0.34775418,0.14511727,0.14465553,-0.04602081,0.45312452,-0.117081925
17510,0.33635882,0.013088218,0.2991493,0.07966227,0.2906416,-0.0038874792,0.39035508,-0.010458123,0.059714083,-0.0038498708,1.0228548,0.5005005,0.26846766,0.0017027329,0.33670345,0.12274381,0.1558702,-0.06809863,0.40910327,-0.08415154
17511,0.30601442,0.010252289,0.27792162,0.062512204,0.26696953,0.008719897,0.30145097,-0.01922174,0.044724748,0.0039434903,0.9609075,0.49885237,0.21106668,0.014248507,0.35511786,0.14309874,0.18153548,-0.1643947,0.3148579,-0.075737715
17512,0.29135406,0.0274119,0.2962164,0.07367174,0.27906778,0.016929517,0.29995114,-0.03344538,0.06675083,0.00839067,0.9856557,0.5118579,0.26910046,0.023079682,0.37016404,0.1548158,0.21277194,-0.20820716,0.30907592,-0.07530901
17513,0.31502435,0.024455976,0.2706597,0.04487666,0.23348348,0.017468957,0.36916324,-0.00895015,-0.036072046,0.0018201426,1.1364601,0.5815691,0.24388713,0.018977338,0.38964844,0.18356508,0.22822443,-0.22304673,0.29397842,-0.15664126
